date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
2/26/2020,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2020,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2020,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2020,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2020,Sindh,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2020,Sindh,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2020,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2020,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2020,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2020,Sindh,14,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2020,Sindh,14,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2020,Sindh,14,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2020,Sindh,15,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2020,Sindh,16,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2020,Sindh,18,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2020,Sindh,34,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Sindh,150,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2020,Sindh,172,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2020,Sindh,208,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2020,Sindh,238,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2020,Sindh,259,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2020,Sindh,292,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2020,Sindh,352,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2020,Sindh,399,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2020,Sindh,413,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2020,Sindh,417,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2020,Sindh,429,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2020,Sindh,457,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2020,Sindh,481,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2020,Sindh,508,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2020,Sindh,627,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2020,Sindh,676,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2020,Sindh,743,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2020,Sindh,783,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2020,Sindh,839,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2020,Sindh,864,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2020,Sindh,881,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2020,Sindh,932,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2020,Sindh,986,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2020,Sindh,1036,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2020,Sindh,1128,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2020,Sindh,1214,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2020,Sindh,1318,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2020,Sindh,1411,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020,Sindh,1452,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2020,Sindh,1518,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2020,Sindh,1668,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2020,Sindh,2008,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2020,Sindh,2217,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2020,Sindh,2355,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2020,Sindh,2537,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2020,Sindh,2764,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2020,Sindh,3053,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2020,Sindh,3373,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2020,Sindh,3671,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2020,Sindh,3945,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2020,Sindh,4232,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2020,Sindh,4615,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2020,Sindh,4956,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2020,Sindh,5291,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2020,Sindh,5695,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2020,Sindh,6053,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2020,Sindh,6675,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2020,Sindh,7102,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2020,Sindh,7465,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2020,Sindh,7882,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020,Sindh,8189,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020,Sindh,8640,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020,Sindh,9093,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2020,Sindh,9691,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2020,Sindh,10771,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2020,Sindh,11480,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2020,Sindh,12017,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2020,Sindh,12610,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2020,Sindh,13341,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2020,Sindh,14099,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2020,Sindh,14916,,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2020,Sindh,15590,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2020,Sindh,16377,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2020,Sindh,17241,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2020,Sindh,17947,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2020,Sindh,18964,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2020,Sindh,19924,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2020,Sindh,20883,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2020,Sindh,21645,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2020,Sindh,22491,,,,,,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2020,Sindh,22934,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2020,Sindh,23507,,,,,,,,,,,,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2020,Sindh,24206,,,,,,,,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2020,Sindh,25309,,,,,,,,,,,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2020,Sindh,26113,,,,,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2020,Sindh,27360,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2020,Sindh,28245,,,,,,,,,,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2020,Sindh,29647,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2020,Sindh,31086,,,,,,,,,,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2020,Sindh,31869,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2020,Sindh,33536,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2020,Sindh,34889,,,,,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2020,Sindh,36364,,,,,,,,,,,,,,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2020,Sindh,38108,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2020,Sindh,39555,,,,,,,,,,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2020,Sindh,41303,,,,,,,,,,,,,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2020,Sindh,43790,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2020,Sindh,46828,,,,,,,,,,,,,,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2020,Sindh,49256,,,,,,,,,,,,,,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2020,Sindh,51518,,,,,,,,,,,,,,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2020,Sindh,53805,,,,,,,,,,,,,,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2020,Sindh,55581,,,,,,,,,,,,,,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2020,Sindh,57868,,,,,,,,,,,,,,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2020,Sindh,59983,,,,,,,,,,,,,,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2020,Sindh,62269,,,,,,,,,,,,,,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2020,Sindh,65163,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2020,Sindh,67353,,,,,,,,,,,,,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2020,Sindh,69628,,,,,,,,,,,,,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2020,Sindh,71092,,,,,,,,,,,,,,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2020,Sindh,72656,,,,,,,,,,,,,,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2020,Sindh,74070,,,,,,,,,,,,,,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2020,Sindh,75168,,,,,,,,,,,,,,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2020,Sindh,76318,,,,,,,,,,,,,,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2020,Sindh,78267,,,,,,,,,,,,,,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2020,Sindh,80446,,,,,,,,,,,,,,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2020,Sindh,81985,,,,,,,,,,,,,,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2020,Sindh,84640,,,,,,,,,,,,,,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2020,Sindh,86795,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2020,Sindh,89225,,,,,,,,,,,,,,1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2020,Sindh,90721,,,,,,,,,,,,,,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2020,Sindh,92306,,,,,,,,,,,,,,1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,Sindh,94528,,,,,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,Sindh,96236,,,,,,,,,,,,,,1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,Sindh,97626,,,,,,,,,,,,,,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,Sindh,99362,,,,,,,,,,,,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,Sindh,100900,,,,,,,,,,,,,,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,Sindh,102368,,,,,,,,,,,,,,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,Sindh,103820,,,,,,,,,,,,,,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,Sindh,105533,,,,,,,,,,,,,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2020,Sindh,106622,,,,,,,,,,,,,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,Sindh,107773,,,,,,,,,,,,,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2020,Sindh,108913,,,,,,,,,,,,,,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2020,Sindh,110068,,,,,,,,,,,,,,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2020,Sindh,111238,,,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2020,Sindh,112118,,,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2020,Sindh,113007,,,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2020,Sindh,113553,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2020,Sindh,114104,,,,,,,,,,,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2020,Sindh,115213,,,,,,,,,,,,,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2020,Sindh,115883,,,,,,,,,,,,,,2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2020,Sindh,116800,,,,,,,,,,,,,,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2020,Sindh,117598,,,,,,,,,,,,,,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2020,Sindh,118311,,,,,,,,,,,,,,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2020,Sindh,118824,,,,,,,,,,,,,,2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2020,Sindh,119398,,,,,,,,,,,,,,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2020,Sindh,120052,,,,,,,,,,,,,,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2020,Sindh,120550,,,,,,,,,,,,,,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2020,Sindh,121039,,,,,,,,,,,,,,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2020,Sindh,121309,,,,,,,,,,,,,,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2020,Sindh,121486,,,,,,,,,,,,,,2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2020,Sindh,121705,,,,,,,,,,,,,,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2020,Sindh,122016,,,,,,,,,,,,,,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2020,Sindh,122373,,,,,,,,,,,,,,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2020,Sindh,122759,,,,,,,,,,,,,,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2020,Sindh,123246,,,,,,,,,,,,,,2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2020,Sindh,123546,,,,,,,,,,,,,,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2020,Sindh,123849,,,,,,,,,,,,,,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2020,Sindh,124127,,,,,,,,,,,,,,2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2020,Sindh,124556,,,,,,,,,,,,,,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2020,Sindh,124929,,,,,,,,,,,,,,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2020,Sindh,125289,,,,,,,,,,,,,,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2020,Sindh,125632,,,,,,,,,,,,,,2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2020,Sindh,125904,,,,,,,,,,,,,,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2020,Sindh,126182,,,,,,,,,,,,,,2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2020,Sindh,126425,,,,,,,,,,,,,,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2020,Sindh,126743,,,,,,,,,,,,,,2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2020,Sindh,127060,,,,,,,,,,,,,,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2020,Sindh,127381,,,,,,,,,,,,,,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2020,Sindh,127691,,,,,,,,,,,,,,2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2020,Sindh,127965,,,,,,,,,,,,,,2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2020,Sindh,128284,,,,,,,,,,,,,,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2020,Sindh,128456,,,,,,,,,,,,,,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2020,Sindh,128676,,,,,,,,,,,,,,2384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2020,Sindh,128877,,,,,,,,,,,,,,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2020,Sindh,129081,,,,,,,,,,,,,,2394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2020,Sindh,129179,,,,,,,,,,,,,,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2020,Sindh,129268,,,,,,,,,,,,,,2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2020,Sindh,129348,,,,,,,,,,,,,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2020,Sindh,129469,,,,,,,,,,,,,,2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2020,Sindh,129615,,,,,,,,,,,,,,2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2020,Sindh,129827,,,,,,,,,,,,,,2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2020,Sindh,130041,,,,,,,,,,,,,,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2020,Sindh,130253,,,,,,,,,,,,,,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2020,Sindh,130483,,,,,,,,,,,,,,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2020,Sindh,130671,,,,,,,,,,,,,,2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2020,Sindh,130807,,,,,,,,,,,,,,2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2020,Sindh,130969,,,,,,,,,,,,,,2430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2020,Sindh,131115,,,,,,,,,,,,,,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2020,Sindh,131404,,,,,,,,,,,,,,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2020,Sindh,131675,,,,,,,,,,,,,,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2020,Sindh,131880,,,,,,,,,,,,,,2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2020,Sindh,132084,,,,,,,,,,,,,,2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2020,Sindh,132250,,,,,,,,,,,,,,2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2020,Sindh,132591,,,,,,,,,,,,,,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2020,Sindh,132818,,,,,,,,,,,,,,2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2020,Sindh,133125,,,,,,,,,,,,,,2455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
